make_model_fac,panel_year,n_total,has_both,sample
Mixed|Gasoline-Only|25yr+,2000,89,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|25yr+,2001,88,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|25yr+,2002,88,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|25yr+,2003,87,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|25yr+,2004,83,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|25yr+,2005,80,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|25yr+,2006,76,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|25yr+,2007,74,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|25yr+,2008,71,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|25yr+,2009,68,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|25yr+,2010,64,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|25yr+,2011,61,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|25yr+,2012,60,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|25yr+,2013,60,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|25yr+,2014,60,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|25yr+,2015,60,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|25yr+,2016,59,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|25yr+,2017,58,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|25yr+,2018,58,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,1990,17,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,1991,17,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,1992,17,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,1993,17,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,1994,17,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,1995,17,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,1996,17,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,1997,17,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,1998,17,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,1999,17,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,2000,16,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,2001,16,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,2002,15,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,2003,15,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,2004,15,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,2005,14,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,2006,14,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,2007,14,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,2008,14,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,2009,14,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,2010,14,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,2011,14,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,2012,14,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,2013,14,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,2014,14,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,2015,14,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,2016,14,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,2017,14,1,Full incumbent (no CEM)
All-DW|Diesel-Only|20-24yr,2018,13,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,1990,117,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,1991,117,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,1992,117,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,1993,117,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,1994,117,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,1995,117,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,1996,117,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,1997,117,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,1998,117,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,1999,117,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,2000,110,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,2001,107,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,2002,107,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,2003,107,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,2004,106,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,2005,106,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,2006,106,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,2007,106,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,2008,105,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,2009,105,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,2010,105,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,2011,104,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,2012,103,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,2013,101,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,2014,96,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,2015,95,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,2016,95,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,2017,93,1,Full incumbent (no CEM)
All-DW|Mixed-Or-Other|15-19yr,2018,88,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,1990,10,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,1991,10,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,1992,9,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,1993,9,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,1994,11,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,1995,16,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,1996,20,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,1997,24,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,1998,29,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,1999,29,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,2000,29,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,2001,29,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,2002,29,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,2003,29,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,2004,29,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,2005,29,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,2006,29,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,2007,29,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,2008,29,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,2009,29,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,2010,29,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,2011,29,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,2012,29,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,2013,29,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,2014,29,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,2015,29,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,2016,29,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,2017,29,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|0-4yr,2018,28,1,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,1990,13,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,1991,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,1992,16,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,1993,17,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,1994,17,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,1995,17,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,1996,17,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,1997,17,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,1998,17,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,1999,17,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,2000,17,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,2001,17,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,2002,17,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,2003,17,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,2004,17,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,2005,17,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,2006,17,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,2007,17,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,2008,17,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,2009,17,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,2010,17,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,2011,17,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,2012,17,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,2013,17,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,2014,17,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,2015,17,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,2016,17,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,2017,17,0,Full incumbent (no CEM)
Mixed|Diesel-Only|5-9yr,2018,17,0,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,1990,75,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,1991,75,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,1992,75,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,1993,75,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,1994,75,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,1995,75,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,1996,75,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,1997,75,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,1998,75,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,1999,74,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,2000,67,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,2001,65,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,2002,64,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,2003,61,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,2004,60,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,2005,59,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,2006,59,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,2007,59,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,2008,58,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,2009,57,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,2010,55,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,2011,55,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,2012,55,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,2013,54,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,2014,54,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,2015,54,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,2016,54,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,2017,53,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|25yr+,2018,53,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,1990,188,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,1991,188,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,1992,188,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,1993,188,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,1994,188,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,1995,188,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,1996,188,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,1997,188,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,1998,188,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,1999,188,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,2000,186,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,2001,185,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,2002,185,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,2003,184,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,2004,180,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,2005,179,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,2006,178,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,2007,177,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,2008,171,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,2009,170,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,2010,169,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,2011,168,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,2012,167,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,2013,166,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,2014,164,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,2015,161,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,2016,158,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,2017,157,1,Full incumbent (no CEM)
Mixed|Mixed-Or-Other|20-24yr,2018,157,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,1990,17,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,1991,20,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,1992,23,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,1993,25,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,1994,25,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,1995,25,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,1996,25,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,1997,25,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,1998,25,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,1999,25,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,2000,25,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,2001,25,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,2002,24,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,2003,23,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,2004,22,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,2005,21,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,2006,21,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,2007,21,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,2008,21,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,2009,21,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,2010,21,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,2011,21,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,2012,19,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,2013,19,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,2014,19,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,2015,19,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,2016,19,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,2017,18,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|5-9yr,2018,17,1,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,1990,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,1991,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,1992,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,1993,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,1994,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,1995,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,1996,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,1997,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,1998,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,1999,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,2000,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,2001,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,2002,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,2003,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,2004,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,2005,14,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,2006,14,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,2007,14,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,2008,14,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,2009,14,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,2010,14,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,2011,14,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,2012,14,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,2013,14,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,2014,14,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,2015,14,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,2016,14,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,2017,14,0,Full incumbent (no CEM)
Mixed|Diesel-Only|10-14yr,2018,14,0,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,1990,24,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,1991,24,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,1992,24,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,1993,24,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,1994,24,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,1995,24,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,1996,24,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,1997,24,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,1998,24,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,1999,24,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,2000,24,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,2001,23,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,2002,23,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,2003,23,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,2004,23,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,2005,23,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,2006,23,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,2007,23,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,2008,22,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,2009,22,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,2010,21,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,2011,21,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,2012,21,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,2013,21,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,2014,21,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,2015,21,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,2016,21,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,2017,21,1,Full incumbent (no CEM)
Mixed|Diesel-Only|15-19yr,2018,21,1,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,1990,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,1991,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,1992,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,1993,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,1994,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,1995,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,1996,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,1997,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,1998,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,1999,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,2000,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,2001,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,2002,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,2003,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,2004,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,2005,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,2006,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,2007,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,2008,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,2009,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,2010,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,2011,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,2012,15,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,2013,14,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,2014,14,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,2015,14,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,2016,14,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,2017,14,0,Full incumbent (no CEM)
Mixed|Diesel-Only|20-24yr,2018,14,0,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,1990,24,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,1991,24,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,1992,24,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,1993,24,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,1994,24,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,1995,24,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,1996,24,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,1997,24,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,1998,24,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,1999,24,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,2000,24,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,2001,24,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,2002,24,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,2003,23,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,2004,23,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,2005,23,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,2006,23,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,2007,22,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,2008,22,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,2009,22,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,2010,22,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,2011,22,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,2012,22,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,2013,22,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,2014,21,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,2015,21,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,2016,21,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,2017,21,1,Full incumbent (no CEM)
Mixed|Gasoline-Only|20-24yr,2018,21,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|15-19yr,1990,47,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|15-19yr,1991,47,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|15-19yr,1992,47,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|15-19yr,1993,47,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|15-19yr,1994,47,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|15-19yr,1995,47,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|15-19yr,1996,47,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|15-19yr,1997,47,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|15-19yr,1998,47,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|15-19yr,1999,47,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|15-19yr,2000,42,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|15-19yr,2001,41,1,Full incumbent (no CEM)
All-DW|Gasoline-Only|15-19yr,2002,39,1,Full incumbent (no CEM)
